330,12,2.0
335,13,5.0
426,20,4.0
722,6,5.0
860,4,3.0
74,8,3.0
79,1,5.0
617,5,3.0
515,1,2.0
367,17,4.0
260,10,3.0
180,15,4.0
330,11,4.0
742,14,4.0
861,15,4.0
961,11,4.0
255,12,1.0
953,12,5.0
83,11,4.0
68,25,4.0
61,25,2.0
944,20,4.0
704,12,2.0
92,12,2.0
689,25,5.0
206,19,4.0
311,21,4.0
969,18,4.0
152,20,4.0
839,2,3.0
339,21,4.0
221,3,5.0
843,17,3.0
550,13,4.0
247,22,5.0
953,2,5.0
430,5,3.0
799,18,2.0
509,20,5.0
129,24,3.0
795,2,3.0
678,23,4.0
631,19,4.0
212,8,4.0
831,10,4.0
45,4,2.0
63,3,3.0
463,17,1.0
799,13,2.0
53,4,3.0
991,22,2.0
11,20,4.0
801,21,3.0
745,15,4.0
481,8,4.0
837,17,4.0
87,1,5.0
794,19,4.0
669,11,2.0
777,16,2.0
571,25,4.0
242,22,5.0
284,4,5.0
722,10,4.0
606,22,3.0
16,9,3.0
177,11,3.0
437,9,2.0
405,20,5.0
308,6,4.0
13,16,4.0
971,10,5.0
589,20,5.0
146,9,3.0
957,21,4.0
94,21,4.0
102,20,2.0
254,21,4.0
616,9,3.0
672,24,2.0
757,13,4.0
465,21,5.0
470,6,3.0
525,20,3.0
432,23,5.0
427,12,3.0
672,2,4.0
783,9,2.0
192,8,4.0
88,1,4.0
985,11,5.0
282,15,4.0
271,14,4.0
743,9,5.0
78,6,3.0
626,5,5.0
999,10,1.0
699,9,3.0
911,17,4.0
242,22,3.0
345,25,3.0
727,18,5.0
365,3,3.0
471,2,3.0
219,1,4.0
140,7,4.0
16,13,2.0
972,23,4.0
426,17,5.0
436,12,3.0
746,7,3.0
441,5,3.0
685,6,5.0
593,21,4.0
791,25,3.0
258,2,5.0
891,10,4.0
71,18,2.0
378,6,3.0
862,23,4.0
746,1,4.0
193,6,4.0
842,10,4.0
265,13,5.0
648,7,4.0
37,9,3.0
965,2,5.0
657,10,4.0
77,13,2.0
880,2,4.0
380,4,2.0
353,23,4.0
699,24,5.0
881,7,2.0
638,25,2.0
435,21,1.0
171,25,5.0
244,8,2.0
231,14,4.0
485,21,2.0
741,9,5.0
53,5,5.0
980,15,2.0
242,11,1.0
518,6,3.0
889,20,2.0
758,22,2.0
935,9,3.0
796,12,4.0
623,1,5.0
854,12,4.0
121,17,3.0
498,6,4.0
150,5,4.0
805,8,4.0
602,13,4.0
796,20,4.0
671,22,5.0
118,2,4.0
287,17,3.0
16,25,5.0
551,24,3.0
361,13,5.0
146,24,3.0
865,1,4.0
840,1,3.0
51,21,3.0
625,9,1.0
939,18,3.0
367,12,4.0
841,13,3.0
573,10,3.0
29,2,4.0
302,19,5.0
326,25,4.0
917,1,5.0
260,22,4.0
686,9,3.0
409,17,5.0
545,13,4.0
628,9,4.0
545,15,3.0
437,5,5.0
785,13,5.0
455,23,4.0
996,3,4.0
749,4,4.0
184,4,3.0
958,7,3.0
269,17,4.0
286,20,3.0
912,21,5.0
955,22,5.0
197,22,5.0
490,19,4.0
786,18,5.0
16,24,1.0
588,16,4.0
459,11,2.0
652,24,5.0
208,11,3.0
37,13,3.0
188,13,2.0
273,14,3.0
25,25,5.0
138,6,4.0
171,6,3.0
347,1,5.0
189,9,4.0
958,12,1.0
308,12,3.0
727,20,2.0
331,23,4.0
186,15,3.0
86,20,4.0
436,3,4.0
54,1,2.0
935,24,3.0
529,9,4.0
278,17,5.0
607,3,4.0
722,2,3.0
307,5,3.0
800,20,5.0
999,24,2.0
117,22,5.0
315,2,5.0
37,24,2.0
281,14,4.0
693,20,5.0
547,22,4.0
721,21,4.0
509,13,3.0
116,17,5.0
592,24,3.0
414,15,2.0
509,12,2.0
859,3,4.0
674,16,3.0
46,5,3.0
648,2,5.0
71,20,2.0
640,13,3.0
509,16,5.0
182,8,3.0
199,22,4.0
951,9,4.0
885,19,2.0
785,9,2.0
452,19,5.0
772,17,2.0
973,14,3.0
334,7,3.0
819,4,3.0
421,18,5.0
812,16,5.0
694,15,4.0
408,14,5.0
678,1,3.0
771,5,4.0
103,13,3.0
369,23,1.0
647,10,4.0
306,11,4.0
932,6,4.0
999,7,5.0
659,16,4.0
921,2,3.0
561,9,4.0
164,13,2.0
591,21,4.0
759,6,4.0
41,20,4.0
975,20,5.0
707,9,5.0
722,6,3.0
487,2,5.0
857,23,3.0
772,8,5.0
40,6,5.0
242,9,3.0
584,15,3.0
664,14,4.0
830,5,5.0
279,18,2.0
420,15,4.0
873,14,3.0
100,15,4.0
946,7,5.0
143,25,4.0
662,20,3.0
579,2,4.0
724,7,4.0
403,10,1.0
869,14,4.0
717,11,2.0
523,3,4.0
234,4,4.0
238,21,1.0
376,15,5.0
128,1,4.0
515,1,4.0
784,1,4.0
66,25,2.0
173,15,5.0
734,25,4.0
181,5,2.0
108,23,4.0
468,15,2.0
982,15,3.0
91,14,4.0
833,9,4.0
616,4,4.0
751,1,3.0
7,5,5.0
346,22,4.0
363,21,5.0
689,14,3.0
907,9,3.0
559,4,2.0
825,23,3.0
609,12,3.0
170,8,4.0
470,16,5.0
35,24,1.0
982,6,3.0
585,12,5.0
489,18,5.0
104,16,3.0
87,22,5.0
236,15,4.0
400,6,5.0
236,13,5.0
623,14,4.0
83,10,4.0
983,15,1.0
694,23,5.0
644,18,3.0
209,23,5.0
706,6,3.0
531,4,3.0
122,17,4.0
147,17,4.0
209,10,3.0
582,2,2.0
946,3,3.0
962,21,3.0
194,12,4.0
108,18,2.0
929,17,5.0
831,4,3.0
511,6,5.0
946,19,3.0
963,8,4.0
619,16,5.0
783,9,1.0
516,19,3.0
823,24,4.0
518,16,3.0
303,1,2.0
389,23,4.0
177,4,5.0
57,13,3.0
268,1,3.0
791,10,2.0
310,18,4.0
434,15,4.0
714,11,2.0
602,9,4.0
307,16,3.0
590,25,3.0
587,1,1.0
58,11,5.0
333,11,5.0
796,3,5.0
549,5,4.0
120,25,1.0
252,6,5.0
991,3,4.0
731,3,2.0
253,10,1.0
807,5,3.0
395,2,5.0
997,13,5.0
177,8,4.0
280,4,2.0
49,25,4.0
347,17,4.0
696,9,4.0
891,20,5.0
329,20,2.0
100,10,5.0
502,19,5.0
862,13,4.0
466,12,1.0
551,14,3.0
901,20,5.0
74,4,3.0
814,22,4.0
849,3,3.0
18,20,4.0
983,23,4.0
709,6,5.0
822,17,4.0
506,25,2.0
528,13,5.0
808,24,4.0
25,21,4.0
379,14,4.0
877,4,5.0
450,20,3.0
458,6,2.0
213,23,5.0
585,21,3.0
367,21,4.0
123,14,5.0
788,20,4.0
194,3,4.0
139,5,4.0
81,3,5.0
572,22,4.0
124,4,3.0
958,20,4.0
874,16,3.0
727,3,5.0
977,6,2.0
648,6,5.0
595,25,3.0
446,25,1.0
345,9,4.0
218,17,3.0
617,24,4.0
971,15,4.0
241,9,1.0
144,23,4.0
616,12,3.0
209,18,4.0
683,18,4.0
205,17,1.0
286,25,3.0
781,2,3.0
326,23,5.0
760,6,4.0
326,9,4.0
152,23,3.0
280,15,4.0
877,19,4.0
35,8,4.0
303,11,5.0
52,6,5.0
66,20,4.0
61,14,5.0
894,18,4.0
982,5,4.0
99,22,5.0
291,15,5.0
218,25,3.0
914,6,4.0
435,2,2.0
159,8,3.0
793,20,4.0
737,23,4.0
395,6,4.0
759,15,3.0
759,9,4.0
945,14,4.0
776,16,3.0
178,8,1.0
859,15,2.0
901,11,3.0
783,3,3.0
889,14,5.0
656,24,3.0
553,13,3.0
729,15,3.0
512,4,3.0
304,14,4.0
742,20,4.0
994,20,2.0
872,5,3.0
988,19,2.0
434,15,4.0
263,6,2.0
655,7,4.0
913,4,3.0
854,20,5.0
104,3,3.0
421,4,3.0
99,15,2.0
497,8,4.0
486,18,3.0
910,19,4.0
980,9,4.0
820,23,5.0
480,4,4.0
452,21,5.0
69,18,2.0
427,18,1.0
825,24,3.0
632,21,4.0
725,21,4.0
707,24,3.0
407,8,1.0
220,1,4.0
148,8,4.0
916,1,5.0
264,20,3.0
886,24,5.0
907,5,3.0
233,16,4.0
135,6,1.0
613,13,2.0
79,4,3.0
890,6,3.0
522,8,1.0
418,21,1.0
147,23,3.0
986,22,5.0
369,5,4.0
625,11,3.0
777,24,5.0
797,10,2.0
426,12,4.0
104,1,3.0
621,11,3.0
511,16,3.0
964,12,2.0
319,1,4.0
362,23,2.0
669,15,3.0
424,24,5.0
922,17,4.0
331,23,3.0
330,20,2.0
764,3,3.0
183,6,3.0
642,20,2.0
481,24,4.0
686,10,4.0
848,9,4.0
124,12,4.0
85,16,3.0
302,16,5.0
27,6,4.0
895,5,5.0
324,6,5.0
212,17,3.0
990,1,3.0
526,21,1.0
329,23,3.0
770,12,4.0
270,22,1.0
972,21,4.0
897,15,3.0
820,15,1.0
661,10,4.0
180,18,3.0
282,17,3.0
57,21,3.0
648,19,5.0
864,10,1.0
903,9,5.0
641,10,3.0
158,23,2.0
615,22,4.0
49,20,3.0
330,16,3.0
966,22,4.0
543,7,5.0
371,2,4.0
809,13,5.0
454,20,5.0
153,6,4.0
494,16,5.0
770,12,2.0
899,5,5.0
967,23,3.0
928,4,5.0
430,11,4.0
284,21,3.0
215,11,1.0
7,1,3.0
887,2,3.0
672,4,4.0
816,11,5.0
619,16,4.0
366,9,1.0
997,10,5.0
240,7,4.0
583,9,4.0
432,2,3.0
707,1,3.0
751,8,4.0
623,8,5.0
179,16,5.0
565,15,3.0
616,25,3.0
268,13,2.0
499,3,3.0
427,17,5.0
292,7,4.0
486,22,4.0
299,8,5.0
739,6,5.0
436,7,4.0
951,1,1.0
435,24,5.0
140,25,5.0
264,9,5.0
904,3,5.0
458,8,2.0
326,2,4.0
807,25,4.0
113,17,3.0
351,24,5.0
495,9,3.0
822,23,3.0
320,13,2.0
521,17,4.0
75,18,2.0
728,8,4.0
737,21,4.0
781,2,4.0
422,24,4.0
676,4,3.0
328,6,3.0
57,25,2.0
68,17,4.0
973,21,2.0
474,1,3.0
319,18,4.0
92,22,4.0
377,24,3.0
721,16,5.0
388,13,2.0
582,15,5.0
279,5,4.0
944,20,4.0
536,8,3.0
965,25,1.0
420,11,5.0
911,15,3.0
622,10,4.0
561,6,3.0
513,18,3.0
137,7,5.0
338,7,3.0
594,25,3.0
651,24,2.0
183,24,4.0
424,5,3.0
54,16,5.0
794,17,3.0
131,9,5.0
279,13,3.0
188,12,4.0
708,11,5.0
258,1,3.0
413,19,4.0
402,24,3.0
162,8,4.0
927,25,1.0
355,14,2.0
575,23,3.0
444,1,4.0
213,15,5.0
36,10,4.0
351,2,5.0
106,20,5.0
927,12,4.0
596,8,3.0
251,7,5.0
311,9,2.0
783,18,4.0
764,1,4.0
679,14,4.0
548,21,2.0
155,24,3.0
650,23,4.0
724,6,3.0
252,20,4.0
912,1,4.0
537,6,5.0
808,2,4.0
290,1,4.0
847,7,5.0
508,5,3.0
12,5,1.0
311,15,5.0
487,23,2.0
729,15,4.0
928,2,3.0
48,12,2.0
916,19,5.0
245,2,5.0
603,25,3.0
798,13,3.0
314,16,3.0
668,22,5.0
900,6,5.0
976,9,4.0
731,6,4.0
826,2,4.0
807,7,4.0
679,14,5.0
528,21,1.0
647,11,5.0
596,10,4.0
504,13,5.0
719,4,4.0
102,24,4.0
607,4,4.0
431,7,4.0
352,8,3.0
349,24,4.0
209,8,3.0
136,25,5.0
230,20,3.0
301,25,5.0
728,6,2.0
550,16,5.0
273,9,2.0
416,4,1.0
228,11,5.0
496,19,4.0
19,17,4.0
87,9,4.0
21,17,3.0
683,19,5.0
846,20,2.0
220,17,5.0
67,19,2.0
827,10,5.0
785,20,4.0
483,9,4.0
636,24,2.0
94,12,4.0
779,6,5.0
131,14,5.0
528,6,4.0
905,1,3.0
267,18,1.0
739,11,4.0
320,13,3.0
67,20,5.0
324,3,5.0
282,11,3.0
576,24,4.0
460,13,4.0
145,10,3.0
142,14,4.0
836,1,3.0
409,17,4.0
209,19,3.0
991,9,2.0
471,12,3.0
918,3,5.0
511,15,4.0
302,14,5.0
86,6,2.0
744,3,4.0
972,10,2.0
442,19,5.0
998,16,3.0
647,14,4.0
810,20,5.0
868,9,5.0
954,15,3.0
631,2,5.0
67,3,4.0
631,15,5.0
959,13,4.0
218,14,2.0
881,12,5.0
468,5,5.0
29,23,4.0
983,9,4.0
576,8,3.0
75,4,2.0
236,23,3.0
3,2,4.0
151,13,3.0
638,1,3.0
496,16,4.0
501,6,5.0
404,3,2.0
213,13,5.0
325,22,5.0
135,8,1.0
9,9,4.0
567,2,4.0
602,1,5.0
611,22,5.0
895,9,3.0
10,17,4.0
150,18,5.0
368,8,3.0
634,10,5.0
109,18,3.0
154,19,4.0
255,13,1.0
20,14,4.0
109,9,1.0
375,23,2.0
757,7,4.0
618,16,1.0
358,4,5.0
83,1,4.0
552,9,2.0
375,7,4.0
322,16,2.0
424,16,5.0
138,25,3.0
888,24,5.0
49,3,3.0
449,10,3.0
89,22,3.0
36,4,2.0
625,5,4.0
957,10,3.0
946,25,4.0
682,9,2.0
277,3,4.0
36,8,5.0
252,9,3.0
248,11,2.0
413,4,5.0
443,1,3.0
703,6,4.0
709,3,2.0
473,17,5.0
969,12,2.0
904,10,3.0
198,4,5.0
637,7,1.0
981,4,4.0
586,19,3.0
880,18,4.0
445,4,4.0
384,4,3.0
608,4,3.0
337,21,2.0
250,8,4.0
734,13,5.0
278,24,2.0
560,1,5.0
750,2,5.0
976,7,2.0
114,8,5.0
720,21,4.0
815,8,1.0
356,1,4.0
172,11,4.0
373,10,2.0
274,6,3.0
608,7,3.0
75,23,4.0
713,13,5.0
188,20,3.0
876,23,5.0
861,20,3.0
803,10,5.0
997,22,5.0
981,2,5.0
660,2,3.0
521,13,3.0
943,5,3.0
886,23,4.0
308,17,3.0
483,9,4.0
930,2,4.0
681,17,5.0
52,12,4.0
261,5,3.0
638,25,4.0
58,12,4.0
486,13,3.0
217,17,2.0
243,20,3.0
389,25,4.0
111,13,1.0
594,2,3.0
970,24,1.0
735,14,2.0
986,1,4.0
180,21,4.0
908,3,3.0
888,10,4.0
627,20,3.0
905,1,5.0
580,22,3.0
438,7,5.0
175,9,4.0
271,23,5.0
171,11,5.0
110,4,1.0
1000,15,3.0
227,8,1.0
673,25,2.0
938,4,3.0
12,6,4.0
54,1,4.0
952,2,4.0
812,1,3.0
547,14,5.0
404,6,4.0
645,3,4.0
101,23,2.0
545,1,5.0
978,15,2.0
401,5,3.0
948,8,5.0
281,12,3.0
643,25,4.0
882,12,4.0
574,22,4.0
508,7,4.0
13,5,4.0
415,24,5.0
760,21,5.0
119,14,3.0
248,9,5.0
135,7,3.0
228,25,3.0
735,16,5.0
289,2,5.0
754,13,3.0
224,21,5.0
502,24,4.0
889,9,4.0
722,17,3.0
859,4,3.0
853,18,3.0
87,2,5.0
885,16,5.0
68,14,3.0
169,6,3.0
649,7,4.0
911,22,3.0
518,21,5.0
853,5,3.0
10,7,4.0
126,25,4.0
236,5,5.0
867,19,4.0
361,1,4.0
150,9,4.0
309,7,5.0
719,8,3.0
775,6,4.0
136,21,4.0
798,16,4.0
105,1,2.0
545,9,5.0
656,2,5.0
679,21,4.0
59,23,3.0
255,3,5.0
130,22,3.0
580,19,3.0
288,9,3.0
707,20,2.0
32,24,4.0
514,25,5.0
890,16,4.0
666,5,5.0
650,12,3.0
866,11,1.0
540,10,3.0
552,1,3.0
576,2,5.0
886,1,3.0
677,3,5.0
412,22,4.0
336,17,5.0
627,18,5.0
603,12,4.0
71,2,3.0
663,11,5.0
406,10,1.0
131,21,3.0
39,22,3.0
25,21,4.0
274,6,4.0
612,17,5.0
356,1,3.0
822,5,5.0
772,18,3.0
913,25,4.0
13,19,4.0
847,9,5.0
329,9,5.0
277,16,4.0
17,1,4.0
733,12,3.0
990,9,5.0
325,1,5.0
902,12,2.0
508,8,4.0
292,23,1.0
846,11,3.0
798,9,3.0
659,14,1.0
104,20,3.0
239,7,5.0
662,22,4.0
660,8,4.0
8,24,3.0
761,2,4.0
802,21,3.0
286,16,4.0
742,14,4.0
653,20,3.0
923,10,4.0
516,4,4.0
215,4,3.0
832,11,3.0
437,5,4.0
10,17,1.0
669,9,4.0
582,2,4.0
516,21,1.0
319,19,5.0
357,22,3.0
523,21,3.0
599,17,1.0
269,18,4.0
811,3,5.0
967,18,4.0
32,14,5.0
701,15,5.0
65,2,3.0
980,15,5.0
393,8,5.0
308,8,3.0
821,8,4.0
222,25,5.0
418,16,4.0
93,3,1.0
847,17,5.0
228,23,5.0
75,16,5.0
806,5,3.0
967,20,5.0
254,10,5.0
415,12,1.0
834,22,3.0
331,9,4.0
113,14,2.0
828,7,2.0
150,17,4.0
765,23,2.0
744,22,5.0
418,6,3.0
467,6,4.0
396,19,5.0
746,23,4.0
336,19,5.0
825,24,5.0
877,18,1.0
26,4,3.0
139,19,4.0
434,10,5.0
453,11,4.0
819,19,4.0
659,4,3.0
20,22,4.0
75,7,2.0
575,20,2.0
262,14,4.0
404,3,5.0
105,25,3.0
999,7,3.0
424,7,4.0
126,5,3.0
261,7,5.0
367,12,4.0
813,10,2.0
96,17,3.0
642,19,3.0
124,21,3.0
494,23,5.0
443,13,3.0
926,13,5.0
737,7,3.0
925,23,5.0
400,11,3.0
844,22,4.0
529,18,2.0
878,12,2.0
567,16,3.0
562,19,4.0
592,18,4.0
706,19,3.0
198,17,5.0
623,20,3.0
946,25,5.0
254,6,3.0
801,2,5.0
467,22,1.0
453,2,4.0
508,24,5.0
127,7,2.0
530,12,5.0
899,17,5.0
459,7,4.0
114,5,4.0
5,11,3.0
887,21,3.0
796,25,4.0
981,18,5.0
954,16,4.0
449,17,5.0
886,18,3.0
514,25,4.0
42,18,4.0
130,3,3.0
228,12,4.0
931,21,4.0
443,9,3.0
472,15,4.0
433,8,3.0
844,19,4.0
701,19,3.0
756,5,5.0
901,4,4.0
551,12,4.0
778,1,2.0
424,14,5.0
160,17,5.0
853,14,4.0
181,7,5.0
260,19,2.0
427,8,4.0
913,23,1.0
661,2,5.0
142,25,4.0
540,14,3.0
167,21,5.0
595,3,5.0
711,2,2.0
495,19,3.0
886,22,4.0
132,14,4.0
887,23,3.0
495,25,4.0
45,23,3.0
440,10,3.0
592,5,3.0
158,10,3.0
351,21,3.0
951,14,5.0
148,21,5.0
691,25,5.0
19,20,2.0
826,3,4.0
557,19,4.0
186,7,4.0
268,23,5.0
856,22,4.0
693,20,3.0
741,15,5.0
617,24,3.0
564,11,3.0
720,1,3.0
268,2,4.0
98,16,5.0
877,4,5.0
810,7,2.0
444,12,2.0
963,6,4.0
849,22,2.0
716,1,4.0
110,25,5.0
803,22,4.0
510,10,3.0
682,7,4.0
874,2,3.0
278,20,3.0
895,21,4.0
351,4,4.0
508,23,5.0
981,16,3.0
751,5,3.0
425,3,5.0
901,9,3.0
171,5,3.0
737,8,5.0
716,19,4.0
146,11,5.0
523,15,4.0
544,15,4.0
982,7,4.0
618,17,5.0
434,2,3.0
880,20,3.0
800,8,4.0
871,3,3.0
303,17,5.0
712,2,4.0
782,19,4.0
11,24,5.0
576,22,4.0
552,1,4.0
34,16,3.0
150,8,2.0
97,13,5.0
804,25,4.0
823,15,5.0
71,17,3.0
308,12,5.0
270,4,4.0
386,15,2.0
176,21,5.0
770,17,4.0
946,21,4.0
882,6,5.0
379,21,5.0
298,6,4.0
972,7,4.0
769,10,4.0
638,13,5.0
733,7,2.0
929,2,4.0
251,15,5.0
694,2,4.0
182,7,5.0
166,11,4.0
886,22,5.0
83,14,2.0
310,25,4.0
903,11,2.0
679,4,4.0
952,3,1.0
563,5,4.0
194,24,4.0
177,25,3.0
660,10,5.0
107,1,1.0
340,20,1.0
293,4,2.0
842,16,3.0
216,16,4.0
671,16,2.0
416,3,4.0
302,20,4.0
658,23,3.0
993,10,3.0
344,5,5.0
959,24,3.0
540,11,3.0
240,12,3.0
385,24,3.0
971,8,3.0
355,15,5.0
316,22,4.0
292,8,4.0
182,17,4.0
45,22,2.0
205,18,4.0
281,4,4.0
39,24,5.0
188,19,3.0
873,4,3.0
37,11,4.0
533,6,3.0
191,17,2.0
136,17,4.0
882,4,4.0
881,16,3.0
33,8,3.0
11,25,5.0
91,14,5.0
80,22,2.0
603,16,4.0
905,25,3.0
831,24,5.0
938,6,4.0
530,24,3.0
698,21,5.0
940,12,5.0
13,12,2.0
957,10,5.0
231,18,4.0
159,24,3.0
74,4,5.0
856,16,4.0
194,12,1.0
567,25,4.0
396,19,4.0
443,6,3.0
404,5,1.0
286,1,5.0
718,14,2.0
117,21,3.0
95,13,3.0
985,21,5.0
649,15,5.0
219,3,4.0
607,2,5.0
459,9,3.0
847,4,1.0
816,25,4.0
655,2,3.0
42,2,4.0
912,22,5.0
200,8,3.0
44,2,2.0
361,2,4.0
743,17,2.0
688,7,4.0
154,1,4.0
63,8,3.0
622,21,4.0
452,14,4.0
951,5,3.0
698,17,2.0
650,7,5.0
42,1,4.0
38,21,5.0
552,18,3.0
989,18,2.0
473,17,3.0
996,4,1.0
802,22,2.0
155,21,2.0
983,5,3.0
417,6,2.0
43,21,5.0
665,1,4.0
814,5,4.0
291,12,1.0
578,25,1.0
127,6,1.0
795,3,4.0
753,25,4.0
862,9,3.0
47,17,4.0
736,21,4.0
246,24,2.0
747,24,4.0
479,11,1.0
103,12,4.0
501,13,5.0
156,20,3.0
352,15,4.0
261,11,3.0
155,5,1.0
736,23,5.0
118,15,4.0
992,25,4.0
57,18,3.0
504,11,5.0
822,17,5.0
936,21,3.0
516,21,4.0
532,22,3.0
636,16,3.0
166,25,5.0
283,6,5.0
173,1,3.0
777,3,3.0
758,23,4.0
862,7,1.0
304,19,4.0
824,21,4.0
386,3,4.0
613,12,4.0
870,22,5.0
816,13,3.0
341,2,4.0
239,10,5.0
84,10,3.0
893,24,4.0
591,12,4.0
531,10,1.0
318,16,1.0
525,17,3.0
390,21,4.0
851,7,2.0
984,8,5.0
214,23,3.0
112,18,2.0
582,11,5.0
959,7,5.0
311,8,4.0
948,23,5.0
992,11,2.0
106,11,4.0
909,8,3.0
420,10,3.0
161,11,3.0
545,11,3.0
719,23,1.0
225,15,5.0
73,25,4.0
718,5,4.0
767,2,3.0
767,22,5.0
156,13,4.0
161,1,4.0
842,17,3.0
30,5,4.0
899,14,3.0
135,23,4.0
992,8,3.0
30,6,4.0
165,19,4.0
476,16,5.0
599,12,3.0
285,7,3.0
668,8,5.0
577,19,3.0
267,21,4.0
463,19,3.0
732,21,5.0
287,14,3.0
832,2,5.0
732,17,2.0
67,21,4.0
856,16,5.0
797,11,3.0
190,22,4.0
545,22,4.0
779,10,3.0
972,19,4.0
734,23,4.0
420,24,3.0
195,21,4.0
636,9,5.0
912,11,4.0
943,15,4.0
616,13,5.0
518,11,5.0
658,23,4.0
762,24,2.0
283,1,4.0
25,19,4.0
142,11,5.0
953,11,4.0
710,22,5.0
778,7,5.0
739,23,5.0
623,5,2.0
13,15,5.0
907,2,3.0
484,19,3.0
381,6,3.0
776,5,2.0
88,6,4.0
737,14,5.0
926,13,4.0
825,6,4.0
133,15,1.0
763,3,3.0
527,3,2.0
821,21,4.0
304,9,4.0
798,18,4.0
477,4,4.0
115,11,3.0
471,21,1.0
386,24,4.0
709,22,4.0
773,3,5.0
833,12,4.0
650,6,3.0
22,14,1.0
352,22,4.0
419,5,2.0
294,16,5.0
646,16,3.0
59,2,3.0
123,15,1.0
456,4,5.0
772,12,1.0
493,10,5.0
846,15,5.0
240,7,5.0
212,8,3.0
756,6,3.0
602,12,3.0
267,10,5.0
993,13,4.0
867,7,3.0
16,5,1.0
269,16,5.0
202,19,5.0
494,19,3.0
583,19,4.0
359,15,5.0
693,13,3.0
540,7,5.0
528,7,2.0
496,18,4.0
301,4,4.0
288,21,3.0
643,14,5.0
221,15,5.0
980,4,5.0
644,13,5.0
51,10,5.0
887,4,3.0
202,4,5.0
555,25,4.0
440,7,4.0
731,11,3.0
642,13,4.0
722,22,2.0
738,1,4.0
127,1,4.0
290,2,4.0
880,20,5.0
258,24,1.0
28,24,4.0
721,25,3.0
674,24,5.0
894,9,1.0
150,8,3.0
675,12,3.0
192,16,2.0
902,9,4.0
7,14,5.0
707,23,3.0
313,10,4.0
318,1,4.0
179,20,4.0
321,12,2.0
719,22,4.0
23,16,1.0
4,22,5.0
367,17,5.0
779,20,4.0
129,22,3.0
334,1,4.0
229,3,4.0
841,19,1.0
827,8,5.0
811,21,4.0
230,6,4.0
844,20,4.0
687,16,4.0
357,21,4.0
139,21,4.0
429,8,3.0
684,12,4.0
862,25,2.0
495,10,2.0
878,15,4.0
536,2,1.0
686,5,5.0
812,10,5.0
303,1,1.0
497,24,3.0
858,10,4.0
209,11,4.0
133,24,3.0
610,15,4.0
5,17,5.0
101,3,1.0
404,24,4.0
261,24,4.0
704,20,2.0
656,24,4.0
951,2,3.0
381,11,4.0
354,20,4.0
32,3,4.0
448,6,5.0
268,9,4.0
441,21,3.0
889,22,5.0
787,4,4.0
64,1,5.0
890,10,4.0
730,19,4.0
768,14,5.0
775,6,4.0
271,19,2.0
90,25,4.0
57,5,4.0
606,13,3.0
301,15,4.0
991,9,4.0
753,20,4.0
74,8,4.0
635,12,5.0
550,15,3.0
706,25,3.0
942,21,2.0
640,15,4.0
605,9,4.0
300,24,4.0
527,24,4.0
927,4,2.0
263,10,4.0
990,7,4.0
154,3,4.0
650,9,1.0
715,16,4.0
68,21,3.0
291,7,5.0
333,3,1.0
63,20,4.0
421,12,5.0
66,12,5.0
369,22,2.0
428,25,4.0
250,10,4.0
996,15,4.0
79,7,5.0
226,11,4.0
286,7,4.0
641,9,4.0
809,15,3.0
263,2,3.0
981,21,5.0
591,16,5.0
800,16,3.0
839,12,2.0
533,18,3.0
468,11,4.0
156,5,4.0
82,19,5.0
930,9,5.0
308,20,5.0
374,11,5.0
192,14,4.0
104,3,3.0
392,19,4.0
311,17,5.0
511,14,3.0
894,22,2.0
801,8,5.0
362,10,3.0
258,9,3.0
957,19,4.0
695,12,4.0
898,11,3.0
990,14,4.0
466,7,2.0
872,13,2.0
941,14,3.0
828,6,2.0
681,23,3.0
161,2,5.0
839,11,4.0
194,4,3.0
926,19,4.0
197,25,4.0
886,21,3.0
322,24,4.0
398,19,4.0
781,2,4.0
625,14,5.0
204,11,2.0
555,14,3.0
625,4,3.0
720,19,3.0
218,4,5.0
437,12,5.0
209,23,3.0
711,12,4.0
531,5,4.0
157,19,3.0
170,13,3.0
821,5,3.0
571,2,4.0
812,2,5.0
79,9,4.0
51,22,4.0
301,11,4.0
944,11,5.0
527,13,3.0
48,25,5.0
552,10,4.0
327,13,5.0
196,2,4.0
406,10,5.0
891,3,5.0
468,23,2.0
854,18,2.0
912,12,1.0
13,6,3.0
156,21,2.0
468,12,4.0
270,14,4.0
516,11,5.0
806,4,2.0
331,15,3.0
252,10,3.0
647,20,4.0
642,12,4.0
775,13,4.0
487,2,2.0
715,19,5.0
860,22,4.0
974,17,1.0
520,17,4.0
382,13,5.0
659,19,3.0
34,16,4.0
170,21,4.0
602,15,4.0
306,16,2.0
958,12,5.0
650,24,3.0
424,15,3.0
573,25,3.0
994,15,4.0
231,5,5.0
899,7,3.0
779,5,3.0
405,5,5.0
49,23,4.0
605,6,4.0
869,3,4.0
408,7,5.0
438,3,4.0
363,21,2.0
596,1,4.0
855,14,4.0
473,10,4.0
592,20,2.0
400,3,4.0
263,24,5.0
370,8,4.0
895,22,4.0
589,23,3.0
887,24,1.0
808,24,5.0
26,6,5.0
762,11,2.0
696,7,2.0
334,18,4.0
74,15,2.0
810,10,1.0
125,10,1.0
144,16,5.0
114,2,4.0
506,13,4.0
367,18,5.0
666,3,5.0
860,12,4.0
637,18,4.0
224,9,5.0
923,16,4.0
590,25,4.0
603,15,5.0
