user_id,item_id,rating,timestamp
193,485,5.0,889124252
59,709,5.0,888204997
293,228,3.0,888906315
346,977,3.0,875264110
207,183,2.0,875509832
239,1020,3.0,889180920
301,77,3.0,882076751
248,183,5.0,884534772
288,12,4.0,886374130
303,451,5.0,879468581
255,436,4.0,883216544
210,202,5.0,887737338
363,102,4.0,891498681
299,479,4.0,878192556
92,834,1.0,875906882
323,327,4.0,878738910
374,1047,3.0,880394179
249,628,3.0,879640306
222,401,2.0,878184422
122,70,5.0,879270606
122,511,5.0,879270084
23,32,3.0,874785809
10,696,4.0,877892276
144,298,3.0,888103988
196,663,5.0,881251911
152,966,5.0,882829150
157,740,2.0,886889876
18,610,4.0,880130861
107,258,4.0,891264466
125,999,4.0,892838288
334,475,4.0,891544953
207,171,3.0,880839802
85,480,4.0,879453658
111,269,5.0,891679692
12,191,5.0,879960801
304,322,4.0,884968415
342,544,1.0,875318606
201,482,4.0,884111360
333,748,4.0,891044596
167,1126,5.0,892738418
303,1224,2.0,879485475
222,62,4.0,878183616
6,136,5.0,883600842
223,276,4.0,891549324
340,1133,5.0,884991742
70,546,2.0,884066211
244,764,5.0,880605158
355,310,4.0,879485423
230,185,4.0,880485090
295,210,4.0,879518378
308,98,3.0,887737334
210,49,3.0,891036116
130,1228,3.0,878537681
249,456,3.0,879640549
215,230,3.0,891436469
207,1118,3.0,878104017
136,313,2.0,882693234
276,117,4.0,874786568
216,824,3.0,880233253
269,50,3.0,891448926
293,466,3.0,888906655
275,142,2.0,880315197
136,1142,4.0,882693569
112,347,1.0,891302716
292,1014,3.0,881104424
77,176,4.0,884752757
314,941,3.0,877889971
181,829,1.0,878962675
200,33,4.0,884129602
291,551,2.0,874867824
301,152,3.0,882077285
291,237,4.0,874805668
334,716,3.0,891548758
216,218,4.0,880234933
358,482,2.0,891270510
13,243,3.0,882140966
100,289,3.0,891375359
119,12,3.0,874781915
268,558,3.0,875309304
94,273,4.0,885872684
200,205,4.0,884128458
333,98,4.0,891045496
256,161,5.0,882164559
265,409,3.0,875320462
268,108,3.0,875742992
320,3,4.0,884748978
90,178,5.0,891384611
347,609,4.0,881654064
286,405,3.0,876522150
136,223,4.0,882848820
344,537,4.0,884814432
244,22,4.0,880605665
350,1,4.0,882345734
299,127,5.0,877877434
221,129,5.0,875244331
328,403,3.0,885047281
181,21,1.0,878963381
254,174,5.0,886471720
158,566,3.0,880134499
262,419,3.0,879791710
243,1466,3.0,879988104
230,7,3.0,880484476
301,411,1.0,882074867
104,347,2.0,888442140
348,1,4.0,886523078
208,302,1.0,883108157
151,675,2.0,879524368
105,258,5.0,889214306
72,210,4.0,880037242
322,89,3.0,887314185
280,180,4.0,891700453
10,367,4.0,877892437
156,137,4.0,888185735
372,159,5.0,876869894
363,316,3.0,891493918
178,866,4.0,882825357
181,112,1.0,878962955
346,232,3.0,875263877
114,507,3.0,881260303
14,14,3.0,879119311
271,248,4.0,886106129
354,847,3.0,891216713
263,328,4.0,891297330
258,893,1.0,885701099
100,691,4.0,891375260
259,12,5.0,874809192
90,604,5.0,891383350
130,367,4.0,875801369
327,293,3.0,887745574
57,173,5.0,883698408
239,493,5.0,889180616
318,305,2.0,884470682
13,776,2.0,882398934
339,32,5.0,891032255
253,188,4.0,891628416
311,199,4.0,884365485
311,226,4.0,884366397
283,42,5.0,879298333
125,386,3.0,892838827
361,26,3.0,879440941
283,24,4.0,879297867
334,210,3.0,891546405
181,1390,1.0,878962052
336,202,1.0,877757909
254,222,4.0,886471346
276,544,3.0,889174870
89,83,4.0,879459884
268,265,3.0,875310603
311,748,4.0,884364071
270,17,2.0,876956064
344,196,4.0,884901328
58,480,3.0,884305220
328,31,4.0,886036884
234,221,2.0,891227814
60,633,4.0,883326995
2,13,4.0,888551922
321,180,4.0,879440612
131,1,4.0,883681384
307,91,4.0,879283514
264,709,5.0,886123727
181,1282,1.0,878962496
102,403,3.0,888801812
197,808,3.0,891409893
308,487,4.0,887736798
374,126,3.0,880393223
6,117,2.0,883599431
367,250,5.0,876689824
299,257,2.0,877877732
25,480,4.0,885852008
87,208,5.0,879876403
277,748,3.0,879543879
332,655,5.0,888360248
16,735,3.0,877720186
236,419,5.0,890116282
11,736,4.0,891906411
1,107,4.0,875241619
6,32,4.0,883601311
72,124,4.0,880035636
214,952,3.0,891543176
305,52,2.0,886323506
345,297,4.0,884994156
269,902,5.0,891446132
336,864,1.0,877757837
314,402,4.0,877888758
33,313,5.0,891963290
345,1017,2.0,884991303
346,392,3.0,875266064
123,50,3.0,879873726
161,286,2.0,891169991
330,204,5.0,876546839
234,781,2.0,892335764
181,148,2.0,878963204
262,238,4.0,879792713
233,492,5.0,880923253
200,294,4.0,884125953
213,135,5.0,878956101
130,596,4.0,874953825
346,167,2.0,875264209
142,362,3.0,888639920
325,135,5.0,891478006
83,28,4.0,880308284
90,521,4.0,891384570
13,530,5.0,881515295
314,765,3.0,877889480
361,275,4.0,879440694
334,436,3.0,891548203
314,147,4.0,877886584
363,906,2.0,891493795
92,183,4.0,875653960
247,272,4.0,893081381
230,51,4.0,880484937
44,755,3.0,878347742
98,209,2.0,880498935
326,674,3.0,879877433
303,96,5.0,879466830
92,318,2.0,875653307
12,196,5.0,879959553
94,64,5.0,885870362
327,288,4.0,887743600
288,317,4.0,886374497
373,724,5.0,877103935
337,106,2.0,875184682
179,301,4.0,892151565
267,7,5.0,878970503
241,332,3.0,887249841
87,182,4.0,879875737
311,679,4.0,884365580
58,20,1.0,884304538
276,77,3.0,874795751
194,450,1.0,879555001
236,51,5.0,890116709
44,9,5.0,878341196
354,480,4.0,891217897
303,62,2.0,879484159
134,300,3.0,891732220
92,692,4.0,875653805
338,604,4.0,879438326
224,86,3.0,888082612
341,880,5.0,890757997
194,218,4.0,879524892
94,1206,3.0,891723593
332,300,5.0,887916188
180,111,5.0,877127747
321,709,4.0,879441308
108,181,3.0,879879985
199,242,5.0,883782485
46,313,5.0,883611274
85,855,3.0,879827989
188,504,3.0,875074589
174,333,4.0,886432811
153,22,2.0,881371140
119,188,4.0,874781742
45,476,3.0,881015729
287,346,5.0,888177040
14,498,5.0,890881384
189,21,2.0,893264619
363,189,5.0,891495070
367,246,4.0,876689612
268,82,3.0,875310784
14,181,5.0,889666215
200,570,4.0,884130484
91,529,4.0,891438977
195,258,4.0,882859352
194,559,2.0,879521937
301,281,4.0,882074903
60,272,4.0,889286840
278,347,4.0,891294932
181,1370,1.0,878962550
344,477,3.0,884900353
44,209,5.0,878347315
38,225,5.0,892433062
18,276,5.0,880130829
91,82,5.0,891439386
336,395,2.0,877757094
305,156,4.0,886323068
102,810,2.0,888802508
181,1272,1.0,878962349
156,317,4.0,888185906
365,258,4.0,891303515
32,122,2.0,883718250
6,15,3.0,883599302
236,756,1.0,890117353
234,965,3.0,892079538
232,498,4.0,888549467
130,625,5.0,875801750
291,41,4.0,875086636
344,25,4.0,884814480
222,232,4.0,878183985
13,907,1.0,884538485
378,554,3.0,880333540
214,327,5.0,892668196
279,762,3.0,875297199
363,1007,5.0,891499355
297,135,4.0,875238608
13,232,3.0,890704999
13,861,3.0,882139774
87,79,5.0,879875856
195,61,3.0,888737277
158,11,4.0,880134398
13,48,5.0,882139863
189,121,2.0,893264816
344,663,5.0,884900993
14,922,4.0,880929651
181,840,1.0,878963204
181,1259,1.0,878962496
94,50,5.0,891720996
206,904,1.0,888180081
89,707,5.0,879459884
62,1128,2.0,879372831
288,340,5.0,886372155
329,515,4.0,891655932
354,882,4.0,891216157
291,101,4.0,875087198
153,127,3.0,881371140
285,168,4.0,890595900
303,153,5.0,879466421
13,505,3.0,882140389
246,675,4.0,884920978
93,476,4.0,888705879
268,129,2.0,875742437
325,1411,4.0,891478981
226,7,4.0,883889479
297,175,4.0,875238883
344,451,4.0,884901403
233,69,5.0,877665324
87,684,5.0,879875774
70,472,3.0,884148885
181,1378,1.0,878962169
260,300,3.0,890618198
200,45,3.0,884128372
246,720,1.0,884923592
92,527,3.0,875653549
330,50,5.0,876544366
82,103,2.0,878768665
299,496,3.0,878192154
28,218,3.0,881961601
64,83,3.0,889737654
262,1054,2.0,879791536
59,102,2.0,888205956
294,325,3.0,877818861
294,471,4.0,877820189
344,58,3.0,884814697
276,46,3.0,874791145
21,974,3.0,874951416
43,993,3.0,875975211
72,644,4.0,880036602
273,902,5.0,891293008
54,1016,4.0,890609001
276,265,4.0,874792483
328,162,4.0,885048004
90,813,4.0,891384997
161,127,3.0,891171698
305,245,1.0,886308147
69,9,4.0,882126086
273,900,3.0,891292873
95,14,5.0,879197329
177,289,2.0,880130534
334,922,4.0,891544810
64,420,3.0,889739678
119,562,4.0,886177206
23,419,3.0,874787204
154,480,5.0,879138784
271,25,3.0,885847876
276,231,3.0,874796373
60,671,4.0,883327175
279,464,4.0,875310041
42,12,4.0,881107502
320,576,3.0,884749411
279,226,4.0,880850073
378,63,3.0,880333719
347,465,3.0,881654825
15,508,2.0,879455789
328,370,3.0,885048986
204,292,5.0,892388857
378,367,3.0,880055002
295,485,4.0,879517558
255,763,5.0,883217072
67,121,4.0,875379683
328,443,4.0,885048235
57,237,4.0,883697182
20,405,3.0,879668555
243,28,4.0,879988215
94,1210,3.0,891723558
328,371,4.0,885046773
188,148,4.0,875074667
308,204,4.0,887737891
344,568,5.0,884901419
130,685,3.0,874953895
206,258,4.0,888179602
119,111,5.0,886176779
347,208,2.0,881654480
151,514,4.0,879524797
13,21,3.0,882399040
373,598,3.0,877112076
210,186,4.0,887730532
144,274,3.0,888104382
58,813,5.0,884304430
76,474,5.0,875498278
294,147,4.0,877819845
184,77,3.0,889910217
137,222,5.0,881432908
311,527,4.0,884365780
259,235,2.0,883372151
43,597,3.0,883956229
92,196,4.0,875654222
254,162,3.0,886472643
95,83,5.0,880573288
104,475,4.0,888465582
214,248,4.0,891543001
128,790,4.0,879969277
293,55,4.0,888906096
195,1013,3.0,877156636
11,135,4.0,891904335
178,178,4.0,882826395
270,156,5.0,876955899
269,1480,1.0,891451725
151,234,4.0,879524819
174,1001,1.0,886515030
151,428,5.0,879542510
276,164,4.0,874792663
130,333,5.0,875801239
332,288,5.0,887916151
189,143,5.0,893266027
43,847,5.0,875975468
188,13,4.0,875073408
172,485,3.0,875538028
262,44,2.0,879794446
135,802,2.0,879858003
304,275,4.0,884968264
308,393,4.0,887740367
342,1071,4.0,875319497
76,333,3.0,879575966
345,988,2.0,884916551
303,257,4.0,879544558
293,679,2.0,888906699
2,280,3.0,888551441
368,50,4.0,889783678
344,707,4.0,884900792
92,552,3.0,875907078
40,303,4.0,889041283
288,157,4.0,886373619
233,117,3.0,880190627
90,478,5.0,891384754
112,325,1.0,884992714
45,276,5.0,881012184
3,341,1.0,889237055
159,877,3.0,893255740
59,501,1.0,888205855
117,358,4.0,880124509
207,150,3.0,877847150
318,401,3.0,884498292
22,999,4.0,878886902
267,384,3.0,878973734
124,157,2.0,890287936
6,135,5.0,883600747
69,48,5.0,882145428
263,1444,3.0,891299949
82,1001,1.0,878769138
57,7,4.0,883697105
13,869,3.0,882141727
286,89,4.0,877533381
151,1297,1.0,879542847
262,270,3.0,879961283
218,410,3.0,881288574
372,219,5.0,876869481
213,204,5.0,878956130
77,276,2.0,884732991
7,8,5.0,891351328
299,582,2.0,889502159
145,752,4.0,888396828
205,258,3.0,888284313
106,1,4.0,881449487
314,138,5.0,877890960
346,237,4.0,874949086
286,1503,3.0,877534107
339,101,3.0,891034626
293,31,2.0,888906244
180,69,4.0,877355568
347,317,1.0,881654409
237,153,3.0,879376698
295,154,5.0,879517801
216,204,4.0,881432523
291,1046,4.0,874834875
334,1172,3.0,891545852
329,258,3.0,891656639
146,262,4.0,891457714
144,194,5.0,888105287
92,531,4.0,875653121
313,487,3.0,891016378
315,46,4.0,879799526
344,106,2.0,884900583
270,1014,4.0,876954062
230,969,4.0,880484476
90,1101,4.0,891384570
276,234,5.0,880913767
325,168,3.0,891478796
15,754,5.0,879455080
324,298,5.0,880575493
73,48,2.0,888625785
232,315,5.0,888364663
328,98,4.0,885045899
128,588,5.0,879967136
43,315,4.0,883953665
27,281,3.0,891543164
189,100,4.0,893263994
296,15,3.0,884196712
342,518,3.0,875318858
332,332,4.0,887916411
339,693,5.0,891033200
297,448,3.0,875240171
303,260,3.0,879466291
181,324,1.0,878961814
244,287,3.0,880604326
151,506,4.0,879524900
251,183,5.0,886271733
159,225,4.0,880557347
342,156,4.0,874984128
194,117,3.0,879535704
85,1167,3.0,879829209
244,122,4.0,880602804
251,237,5.0,886272346
180,216,5.0,877128388
363,71,3.0,891495301
233,269,5.0,891920842
297,238,5.0,875409525
223,1300,1.0,891550470
185,318,4.0,883524172
308,87,4.0,887737760
262,145,1.0,879795155
297,235,2.0,874954611
209,304,2.0,883460468
295,1446,4.0,879519026
224,212,1.0,888104188
279,739,1.0,879573060
361,652,4.0,879440346
42,82,4.0,881107449
293,27,3.0,888907753
234,603,4.0,892333573
350,228,4.0,882347598
280,159,4.0,891701944
174,49,4.0,886513788
296,455,1.0,884196921
374,685,4.0,880393307
256,12,5.0,882164696
106,223,4.0,881450440
181,269,1.0,878961511
314,693,3.0,877891575
87,1074,3.0,879876813
366,853,5.0,888857750
75,108,4.0,884050661
85,498,4.0,879454400
270,286,5.0,876953744
128,423,4.0,879967966
299,485,4.0,877881320
378,202,3.0,880046229
290,473,1.0,880475420
233,97,5.0,877661882
293,405,1.0,888905198
92,295,2.0,886442386
299,715,4.0,889503441
130,678,4.0,874953526
184,258,3.0,889906882
183,225,1.0,891467546
280,7,4.0,891700385
374,231,2.0,880939228
254,259,2.0,886470859
149,305,4.0,883512658
291,1213,3.0,874871655
181,276,2.0,878962816
251,265,3.0,886271641
276,1013,3.0,874787150
67,1093,5.0,875379419
269,919,4.0,891446132
276,1172,4.0,882659550
41,170,4.0,890687713
276,1253,1.0,874795729
95,878,1.0,881599623
298,473,3.0,884183952
289,473,1.0,876790576
6,286,2.0,883268170
327,1067,4.0,887819538
234,604,5.0,892078936
345,197,4.0,884992141
197,779,2.0,891410170
120,257,2.0,889490979
293,616,3.0,888907753
174,196,5.0,886514108
178,682,3.0,892239928
137,172,5.0,881433719
128,300,5.0,879966355
253,127,5.0,891628060
88,321,1.0,891037708
222,449,4.0,878184899
247,111,5.0,893097024
60,176,4.0,883326057
92,313,5.0,887042925
256,385,5.0,882164603
343,25,2.0,876402814
314,215,4.0,877888722
115,172,4.0,881171273
263,210,3.0,891298792
305,249,3.0,886322174
244,62,2.0,880607269
267,568,4.0,878972955
87,810,3.0,879876111
330,181,5.0,876544277
134,258,4.0,891732122
13,61,4.0,882140552
346,133,5.0,874948513
108,121,3.0,879880190
368,637,2.0,889783617
305,660,4.0,886324734
298,286,4.0,884124929
256,49,4.0,882165238
286,277,4.0,875807003
286,107,1.0,875807043
327,32,4.0,887747266
201,128,2.0,884111546
288,15,4.0,886892177
308,610,4.0,887738847
334,387,4.0,891548579
204,315,4.0,892388857
257,165,4.0,879547534
347,435,5.0,881654211
181,827,2.0,878963276
13,784,1.0,882397084
26,508,3.0,891352941
118,511,5.0,875384885
239,114,3.0,889178616
339,589,5.0,891032221
171,327,4.0,891034835
378,8,4.0,880045722
14,509,5.0,890881521
62,33,1.0,879374785
64,284,4.0,889740056
269,177,5.0,891449214
200,151,3.0,876042204
370,265,5.0,879434636
327,478,4.0,887819860
10,509,4.0,877889005
108,275,5.0,879879739
311,365,4.0,884365580
199,324,1.0,883782509
363,55,5.0,891495682
180,56,5.0,877127130
60,194,4.0,883326425
14,121,3.0,876965061
18,136,5.0,880129421
270,222,5.0,876954521
268,17,3.0,875743588
323,203,5.0,878739953
334,502,3.0,891546963
354,716,3.0,891307157
336,571,1.0,877756999
144,33,5.0,888105902
226,169,5.0,883888892
301,168,4.0,882075994
99,685,3.0,885678840
181,1289,1.0,878962866
197,271,2.0,891409352
312,357,5.0,891698987
54,1012,2.0,880936669
200,38,3.0,884130348
69,1143,5.0,882072998
5,40,4.0,879198109
181,766,1.0,878962675
303,80,4.0,879484563
110,575,3.0,886989566
299,208,4.0,878191995
275,423,4.0,880315322
210,200,5.0,887737040
327,1097,4.0,887819860
99,7,4.0,885678784
64,240,1.0,889740462
101,1034,2.0,877136686
18,778,2.0,880131077
301,159,3.0,882076890
90,166,4.0,891383423
213,2,4.0,878955914
251,520,5.0,886271955
295,99,4.0,879517741
279,175,5.0,875296461
64,636,4.0,889740286
303,231,4.0,879485292
184,196,4.0,889908985
197,92,1.0,891410082
315,156,5.0,879821267
23,662,3.0,874788045
291,56,5.0,874834701
5,90,3.0,875636297
146,1294,4.0,891457749
254,90,1.0,886475406
326,559,3.0,879877413
290,91,2.0,880474451
94,472,3.0,891723707
189,484,5.0,893266105
292,479,4.0,881105516
194,425,2.0,879522240
326,633,4.0,879875852
16,761,2.0,877727192
304,288,3.0,884966696
221,721,5.0,875246944
160,209,4.0,876861185
80,58,4.0,887401677
178,76,3.0,882827288
62,147,3.0,879372870
158,550,3.0,880134445
344,313,3.0,884814359
291,365,3.0,874871570
112,302,4.0,886398509
207,188,3.0,875509262
13,457,1.0,883670785
234,1,3.0,891227689
260,272,3.0,890618349
63,13,4.0,875747439
325,640,3.0,891478376
194,124,4.0,879539229
71,56,5.0,885016930
30,678,2.0,885942002
291,4,4.0,874835062
378,1267,3.0,880055740
177,260,2.0,880130534
21,292,3.0,874950889
326,132,4.0,879875398
244,508,4.0,880604276
128,602,4.0,879967478
276,779,2.0,874977513
263,245,4.0,891297417
323,255,4.0,878739275
92,986,2.0,890251716
276,282,4.0,883822485
186,1277,4.0,879023677
264,25,4.0,886124197
161,274,2.0,891172070
86,300,3.0,879570277
303,91,5.0,879483480
10,135,5.0,877889004
301,407,2.0,882075202
60,502,4.0,883327394
377,443,4.0,891299078
142,350,4.0,888639882
374,591,4.0,880393095
110,732,3.0,886988018
352,182,5.0,884290328
109,1013,3.0,880572296
328,350,3.0,886036374
181,283,3.0,878963241
354,631,4.0,891217449
334,1073,4.0,891547714
181,1373,1.0,878962052
54,121,4.0,880936669
293,12,4.0,888905665
279,1489,3.0,891208884
138,111,4.0,879022890
298,502,5.0,884183406
318,66,4.0,884495921
67,151,4.0,875379619
301,160,2.0,882077284
47,321,4.0,879439040
304,682,3.0,884967520
109,204,4.0,880577844
189,505,5.0,893265239
16,183,5.0,877720733
269,645,4.0,891448048
297,116,4.0,874954260
373,139,3.0,877111422
274,815,3.0,878945763
123,511,5.0,879872066
13,40,2.0,886302815
61,342,2.0,892302309
76,421,3.0,875028682
284,313,3.0,885328727
339,806,4.0,891032737
5,153,5.0,875636375
280,1047,3.0,891701897
199,322,2.0,883782636
343,143,4.0,876406677
303,926,2.0,879485814
232,276,5.0,880062447
1,218,3.0,876892856
151,417,3.0,879543075
270,241,5.0,876955633
269,272,3.0,891445757
339,248,4.0,891034592
46,328,4.0,883611430
198,1014,2.0,884206330
151,505,5.0,879528909
184,478,4.0,889908902
234,274,3.0,892334765
348,742,4.0,886523078
374,129,5.0,880392846
221,53,4.0,875247565
308,584,4.0,887738717
268,746,3.0,876513855
263,127,4.0,891299514
83,795,3.0,880309214
168,7,1.0,884287559
284,344,4.0,885329593
375,44,3.0,886622131
91,435,4.0,891439353
311,58,3.0,884364570
204,191,4.0,892513906
109,200,2.0,880577734
201,70,3.0,884112029
312,241,3.0,891699655
215,183,5.0,891435655
128,173,5.0,879966756
13,351,1.0,886302385
378,52,5.0,880056491
345,949,3.0,884992897
12,754,4.0,879958810
54,406,2.0,880938490
128,237,4.0,879966954
223,1014,4.0,891549975
197,33,2.0,891409981
270,800,5.0,876956106
373,154,5.0,877098919
24,275,5.0,875323507
214,1401,4.0,891544290
16,27,2.0,877726390
325,521,4.0,891478160
243,221,5.0,879989217
200,578,5.0,884130085
343,702,4.0,876406257
345,479,4.0,884991812
327,645,4.0,887818991
141,750,1.0,886447564
13,73,3.0,882141485
299,347,4.0,887135610
181,922,1.0,878963305
13,467,5.0,882140588
276,227,4.0,880913800
189,483,5.0,893265291
135,228,4.0,879857797
256,1040,3.0,882152604
84,151,4.0,883449993
207,245,3.0,877994095
189,96,5.0,893265971
135,642,4.0,879857868
84,523,4.0,883453642
269,213,5.0,891447255
307,154,5.0,879282952
117,288,3.0,880124254
43,648,5.0,883955293
359,250,4.0,886453354
373,2,4.0,877100416
327,173,4.0,887747337
326,82,3.0,879876861
190,294,3.0,891033370
72,520,5.0,880036515
378,356,4.0,880045989
91,338,4.0,891438529
363,1267,2.0,891496481
128,591,4.0,879967879
252,268,5.0,891455329
214,512,5.0,892668130
303,249,4.0,879544739
313,135,5.0,891014401
239,168,4.0,889179478
361,148,1.0,879441324
94,447,4.0,891721562
109,931,2.0,880572407
298,311,3.0,884126552
329,269,4.0,891655191
66,117,3.0,883601787
291,790,4.0,875086699
175,629,3.0,877107942
347,423,4.0,881654567
291,155,3.0,875087371
7,203,5.0,891352178
201,285,4.0,884114471
374,356,3.0,880937876
303,326,2.0,879466116
131,275,2.0,883681384
186,1253,4.0,891719774
347,1088,1.0,881653224
184,588,5.0,889909812
234,328,2.0,891033772
293,147,2.0,888905229
276,1239,1.0,874977512
101,118,3.0,877136424
269,497,3.0,891449429
256,982,3.0,882152630
305,602,3.0,886324058
94,63,3.0,891723908
327,650,4.0,887745699
43,118,4.0,883955546
347,268,4.0,881652169
194,517,3.0,879521856
281,989,2.0,881200789
232,81,5.0,888549515
42,88,5.0,881108425
18,526,4.0,880131407
55,678,3.0,878176206
158,182,5.0,880134296
288,13,5.0,886892241
102,689,3.0,883277481
323,249,3.0,878739488
294,544,4.0,877819673
268,232,3.0,875310745
94,646,5.0,885873006
157,3,3.0,886890734
279,147,4.0,875297199
90,475,3.0,891385465
276,1073,3.0,874795613
301,684,3.0,882077330
191,343,3.0,891561856
201,324,5.0,884110811
213,448,4.0,878956074
145,831,1.0,888398329
65,135,4.0,879216567
291,154,4.0,875086185
379,69,4.0,880524754
345,559,1.0,884901497
62,179,4.0,879374969
331,277,4.0,877196384
43,54,3.0,883956494
244,240,3.0,880604858
279,469,4.0,884982881
1,209,4.0,888732908
313,417,2.0,891030334
151,1074,2.0,879543342
329,124,5.0,891655905
332,354,5.0,888189331
303,159,3.0,879484695
249,472,3.0,879640502
6,513,4.0,883600913
1,259,1.0,875692979
308,144,3.0,887737956
174,577,1.0,886515295
327,188,5.0,887745774
332,271,4.0,887916217
59,660,4.0,888205534
130,959,4.0,876251865
94,144,3.0,891721168
280,117,5.0,891700366
151,47,3.0,879528459
249,169,5.0,879572106
184,34,2.0,889913568
344,315,5.0,884813342
339,139,3.0,891036199
74,1084,3.0,888333542
347,69,5.0,881653687
293,761,2.0,888907981
308,234,3.0,887737084
268,421,3.0,876513927
328,185,4.0,885045899
365,908,3.0,891303638
200,15,4.0,884127745
5,94,3.0,878844651
318,509,5.0,884495817
234,423,4.0,892334079
118,816,3.0,875385335
354,297,4.0,891216760
130,405,4.0,875801984
279,4,4.0,875296461
198,217,4.0,884208273
342,237,4.0,874984832
195,1228,1.0,876632600
48,988,2.0,879434387
7,281,3.0,891353710
64,318,4.0,889737593
253,647,3.0,891628229
99,56,5.0,885679833
13,443,4.0,882140588
151,775,2.0,879543366
91,510,3.0,891439090
343,211,5.0,876405820
279,92,4.0,890282182
57,248,5.0,883697223
94,428,5.0,891725332
42,28,5.0,881108187
343,792,5.0,876405172
144,209,2.0,888105116
290,243,3.0,880473474
100,316,5.0,891375313
374,977,1.0,883628189
249,684,4.0,879641285
145,346,5.0,883840638
379,705,4.0,888646088
184,70,4.0,889908657
94,657,5.0,891720761
178,520,5.0,882826210
303,1088,2.0,879544946
21,774,2.0,874951898
328,1042,3.0,885049024
276,276,4.0,874786605
77,50,4.0,884732345
237,183,5.0,879376641
5,389,1.0,875721315
234,54,2.0,892336257
22,502,4.0,878886647
226,283,2.0,883889811
199,678,1.0,883782636
148,357,5.0,877016735
326,612,2.0,879875083
59,562,4.0,888206094
94,206,4.0,891722843
109,520,5.0,880572642
329,276,4.0,891655905
321,50,4.0,879438793
174,655,5.0,886514168
144,73,3.0,888105636
56,186,3.0,892676933
87,568,5.0,879875818
269,387,3.0,891448283
201,340,5.0,884110887
165,419,4.0,879525706
191,270,3.0,891560253
190,628,4.0,891042883
5,411,1.0,875635431
169,308,3.0,891268776
303,288,4.0,879466018
69,151,5.0,882072998
145,1040,1.0,888398492
279,490,3.0,890282225
1,108,5.0,875240920
253,173,5.0,891628483
77,265,3.0,884753152
283,216,4.0,879298206
224,1085,1.0,888104393
336,117,3.0,877760603
378,1284,2.0,880318158
174,118,2.0,886434186
296,98,5.0,884197091
130,210,5.0,876252288
1,262,3.0,875071421
89,949,3.0,879460027
58,204,4.0,884304701
263,1473,5.0,891299877
92,273,4.0,875640214
67,743,4.0,875379445
311,627,4.0,884366067
234,727,3.0,892079475
351,1316,4.0,883356883
90,433,3.0,891384611
194,1220,3.0,879524790
222,819,2.0,877563353
311,510,4.0,884366545
59,1065,5.0,888205188
195,421,4.0,892362736
145,44,5.0,875272132
38,1014,5.0,892429542
186,71,5.0,879024535
82,109,1.0,884714204
264,436,3.0,886122352
361,949,4.0,879440774
200,173,5.0,884128554
279,405,3.0,886015701
7,505,3.0,891352341
121,235,1.0,891390579
301,380,4.0,882078459
380,176,3.0,885481179
332,7,4.0,887916547
316,71,1.0,880854472
7,266,4.0,891350703
293,2,3.0,888907101
18,792,5.0,880131106
166,258,4.0,886397562
373,849,3.0,877105005
177,195,4.0,880130699
254,15,3.0,886471307
328,100,5.0,885046305
344,111,4.0,884899767
223,118,2.0,891549945
189,607,4.0,893266204
183,250,2.0,891464352
276,1110,3.0,874977474
194,509,3.0,879522085
267,1073,5.0,878974783
313,182,4.0,891013773
10,498,5.0,877889333
276,69,4.0,874790996
60,729,4.0,883327975
264,203,2.0,886122508
116,531,2.0,876453519
62,121,4.0,879372916
345,313,4.0,884900467
126,322,3.0,887854777
90,423,5.0,891384997
227,117,2.0,879035493
271,713,4.0,885847800
25,269,4.0,885851953
361,1041,2.0,879441179
85,971,3.0,879828156
346,780,2.0,875264904
338,56,3.0,879438535
363,433,4.0,891495143
217,1303,2.0,889069944
159,245,5.0,880485488
141,748,3.0,884584664
49,122,2.0,888069138
365,813,5.0,891303901
373,25,4.0,877100016
301,67,2.0,882078621
149,312,1.0,883512950
21,773,3.0,874951797
357,742,4.0,878951691
373,81,2.0,877100326
82,281,3.0,884714290
90,96,4.0,891384754
327,198,4.0,887747337
268,1157,1.0,875745428
374,173,3.0,882158521
83,783,4.0,880308453
318,655,4.0,884496290
216,693,3.0,881428365
381,582,5.0,892696045
333,316,5.0,891044659
21,325,4.0,874950931
279,195,4.0,875310631
279,24,5.0,875295591
349,370,2.0,879466283
127,748,5.0,884364108
56,95,4.0,892683274
38,71,5.0,892430516
276,879,3.0,877584219
374,476,2.0,880394138
248,198,5.0,884534695
321,8,4.0,879440451
344,268,3.0,884814359
151,602,4.0,879542688
194,284,3.0,879539410
375,583,2.0,886622131
380,197,3.0,885478886
381,50,5.0,892696252
103,527,5.0,880416238
268,153,5.0,875743503
232,651,3.0,888549515
88,881,5.0,891038103
11,268,5.0,891901652
249,68,5.0,879641156
67,276,4.0,875379515
177,276,5.0,880130758
234,96,2.0,892334141
135,33,3.0,879857930
345,845,3.0,884991220
332,181,5.0,887916529
346,561,3.0,874950172
11,739,3.0,891906411
239,654,5.0,889180747
276,432,5.0,874792839
214,294,3.0,891542520
330,603,5.0,876545625
363,182,1.0,891494962
337,631,4.0,875429292
244,411,4.0,880604798
182,172,5.0,876435435
43,393,4.0,883956417
64,447,4.0,889739319
116,421,3.0,876453800
257,288,3.0,879029516
130,4,2.0,875801778
54,237,4.0,880935028
312,603,5.0,891698454
198,629,4.0,884209221
279,732,3.0,879647301
320,431,5.0,884749327
